practice,stp,region,interval_start,population,appointments_scheduled,appointments_seen,inc_pt_otitis_media,inc_pt_sinusitis,inc_pt_sore_throat,inc_pt_insect_bites,inc_pt_shingles,inc_pt_impetigo,inc_pt_uuti,inc_pt_all_eligible
440,E54000002,West Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
466,E54000087,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
604,E54000007,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
385,E54000017,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
788,E54000077,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
10,E54000042,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
347,E54000033,North West,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
35,E54000029,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
668,E54000077,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
520,E54000099,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
148,E54000046,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
131,E54000007,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
182,E54000007,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
940,E54000022,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
863,E54000058,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
172,E54000021,London,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
33,E54000029,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
972,E54000084,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
940,E54000031,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
68,E54000006,Missing,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
572,E54000008,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
923,E54000045,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
691,E54000064,North East,2022-05-01,1,0,0,0,0,0,0,0,0,0,0
22,E54000040,East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
374,E54000051,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
277,E54000013,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
268,E54000062,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
975,E54000095,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
192,E54000027,East Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
319,E54000089,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
547,E54000082,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
685,E54000052,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
787,E54000072,Yorkshire and The Humber,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
349,E54000049,East Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
122,E54000003,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
177,E54000026,South West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
236,E54000054,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
999,E54000055,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
84,E54000032,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
384,E54000066,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000036,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
946,E54000039,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
606,E54000086,East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
194,E54000087,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
853,E54000085,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
928,E54000084,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
519,E54000095,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
75,E54000077,North West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
964,E54000058,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
120,E54000097,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
494,E54000055,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
908,E54000060,West Midlands,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
638,E54000052,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
353,E54000063,West Midlands,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
814,E54000065,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
255,E54000040,London,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
646,E54000002,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
54,E54000094,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
302,E54000034,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
782,E54000089,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
789,E54000093,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
450,E54000029,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
597,E54000000,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
160,E54000027,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
723,E54000083,Yorkshire and The Humber,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
665,E54000049,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
777,E54000069,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
151,E54000009,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
429,E54000043,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
737,E54000064,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
835,E54000084,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
379,E54000076,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
597,E54000068,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
192,E54000079,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
249,E54000092,North West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
17,E54000087,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
329,E54000042,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
527,E54000064,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
426,E54000056,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
73,E54000074,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
374,E54000021,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
641,E54000067,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
871,E54000031,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
52,E54000079,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
676,E54000095,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
191,E54000089,East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
198,E54000028,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
472,E54000039,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
749,E54000099,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
749,E54000076,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000062,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
51,E54000098,North East,2022-05-01,1,1,0,0,1,1,1,1,1,1,1
122,E54000015,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
177,E54000093,North East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
317,E54000028,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
82,E54000080,North West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
881,E54000061,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
176,E54000023,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
298,E54000026,Missing,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
880,E54000086,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
651,E54000007,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
89,E54000071,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
537,E54000078,North East,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
128,E54000046,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
384,E54000029,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
176,E54000032,East Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
862,E54000026,East Midlands,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
887,E54000082,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
383,E54000001,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
140,E54000029,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
347,E54000046,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
171,E54000055,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
70,E54000006,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
456,E54000024,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
898,E54000077,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
870,E54000089,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
472,E54000060,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
640,E54000026,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
868,E54000032,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
122,E54000084,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
838,E54000093,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
810,E54000045,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
217,E54000092,London,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
576,E54000017,Missing,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
983,E54000019,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
251,E54000037,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
749,E54000058,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
217,E54000011,North East,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
118,E54000068,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
58,E54000089,London,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
301,E54000034,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
542,E54000053,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
107,E54000079,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
759,E54000018,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
593,E54000016,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
374,E54000091,South West,2022-05-01,1,0,1,0,1,1,1,1,1,0,1
111,E54000026,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
86,E54000015,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
923,E54000006,North East,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
893,E54000053,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
539,E54000016,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
283,E54000053,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
711,E54000046,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
531,E54000080,London,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
277,E54000031,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
2,E54000034,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
292,E54000030,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
949,E54000068,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
604,E54000037,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
803,E54000028,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
955,E54000095,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
943,E54000051,East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
980,E54000001,London,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
578,E54000071,London,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
637,E54000021,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
707,E54000069,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
16,E54000074,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
129,E54000094,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
669,E54000084,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
423,E54000089,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
567,E54000042,London,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
491,E54000010,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
348,E54000008,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
572,E54000051,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
738,E54000029,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
815,E54000056,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
720,E54000069,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
270,E54000025,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
155,E54000084,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
453,E54000012,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
864,E54000044,North West,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
865,E54000085,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
207,E54000079,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
972,E54000039,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
177,E54000097,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
971,E54000014,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
596,E54000043,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
637,E54000080,South East,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
686,E54000041,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
706,E54000002,Yorkshire and The Humber,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
458,E54000013,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
288,E54000008,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
225,E54000000,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
651,E54000017,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
252,E54000022,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
64,E54000032,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
523,E54000021,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
864,E54000041,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
344,E54000058,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
801,E54000094,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
702,E54000074,Missing,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
892,E54000047,East,2022-05-01,1,0,0,0,0,0,0,0,0,0,0
782,E54000025,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
691,E54000035,Missing,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
699,E54000091,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
432,E54000072,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
27,E54000041,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
743,E54000019,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
473,E54000093,Missing,2022-05-01,1,0,1,0,1,1,1,1,1,0,1
559,E54000004,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
601,E54000002,North East,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
363,E54000039,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
633,E54000025,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
256,E54000041,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
373,E54000031,Missing,2022-05-01,2,0,0,1,2,2,2,1,2,0,2
81,E54000030,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
880,E54000089,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
543,E54000024,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
329,E54000044,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
165,E54000041,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
425,E54000054,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
34,E54000025,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000015,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
92,E54000082,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
344,E54000084,South East,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
135,E54000037,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
17,E54000038,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
898,E54000008,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
621,E54000014,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
711,E54000052,South West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
831,E54000061,North East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
431,E54000054,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
898,E54000068,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
882,E54000000,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
683,E54000001,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
529,E54000011,North West,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
234,E54000049,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
432,E54000037,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
171,E54000017,London,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
355,E54000061,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
122,E54000074,Missing,2022-05-01,1,0,0,1,1,1,1,0,1,1,1
596,E54000034,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
246,E54000001,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
518,E54000006,East,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
833,E54000086,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
885,E54000064,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
698,E54000035,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
565,E54000075,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
546,E54000066,North East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
913,E54000047,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
91,E54000089,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
419,E54000076,Missing,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
946,E54000035,South East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
617,E54000059,Yorkshire and The Humber,2022-05-01,1,0,1,0,1,1,1,1,1,0,1
478,E54000083,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
0,E54000072,North West,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
590,E54000073,East Midlands,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
669,E54000099,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
397,E54000063,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
80,E54000039,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
244,E54000090,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
364,E54000098,East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
960,E54000084,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
425,E54000079,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
34,E54000038,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
546,E54000032,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
694,E54000053,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
356,E54000030,Yorkshire and The Humber,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
396,E54000053,Missing,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
610,E54000063,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
404,E54000095,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
328,E54000053,North East,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
443,E54000087,West Midlands,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
716,E54000053,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
881,E54000014,South East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
860,E54000045,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
740,E54000013,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
958,E54000042,North West,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
577,E54000010,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
682,E54000091,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
690,E54000045,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
200,E54000012,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
209,E54000037,West Midlands,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
977,E54000037,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
626,E54000023,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
780,E54000043,North West,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
645,E54000025,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
276,E54000008,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
174,E54000077,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
703,E54000031,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
207,E54000093,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
650,E54000068,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
339,E54000005,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
620,E54000016,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
268,E54000064,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
581,E54000008,Missing,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
795,E54000087,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
616,E54000016,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
991,E54000008,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
440,E54000084,London,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
301,E54000067,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
463,E54000064,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
5,E54000002,Yorkshire and The Humber,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
245,E54000050,London,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
997,E54000040,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
585,E54000067,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
393,E54000055,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
819,E54000035,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
150,E54000055,South East,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
50,E54000085,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
710,E54000000,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
695,E54000034,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
797,E54000016,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
869,E54000025,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
59,E54000035,East Midlands,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
78,E54000073,West Midlands,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
943,E54000075,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
495,E54000059,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
117,E54000061,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
339,E54000089,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
954,E54000028,North West,2022-05-01,1,0,0,1,0,0,1,0,1,0,1
854,E54000036,North East,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
955,E54000059,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
115,E54000070,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
197,E54000080,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
256,E54000020,South West,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
966,E54000035,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
736,E54000010,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
492,E54000098,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
549,E54000042,East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
915,E54000053,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
976,E54000000,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
89,E54000090,South West,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
725,E54000096,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
247,E54000042,North West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
742,E54000078,North West,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
220,E54000035,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
775,E54000073,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
521,E54000077,Yorkshire and The Humber,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
665,E54000053,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
880,E54000019,London,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
783,E54000075,West Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
137,E54000044,South East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
204,E54000013,East Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
867,E54000099,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
791,E54000065,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
937,E54000022,West Midlands,2022-05-01,1,0,0,1,1,1,1,0,1,0,1
821,E54000094,West Midlands,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
573,E54000041,North East,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
741,E54000074,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
968,E54000027,Missing,2022-05-01,1,0,0,1,0,1,1,0,1,0,1
476,E54000031,Missing,2022-05-01,1,0,0,0,1,1,1,1,1,1,1
939,E54000009,South West,2022-05-01,1,0,0,0,1,1,1,1,1,0,1
